Gene ID	Gene Name	Design Element	'non-small cell lung cancer' vs 'normal'.p-value	'non-small cell lung cancer' vs 'normal'.t-statistic	'non-small cell lung cancer' vs 'normal'.log2foldchange
ENSG00000204560	DHX16	203694_s_at	0.0378371214888271	2.35349913753568	0.2
ENSG00000204564	C6orf136	227456_s_at	0.000693691437201868	3.79413678389639	0.4
ENSG00000204568	MRPS18B	217408_at	0.997296052280832	-0.00447749389381363	0
ENSG00000204569	PPP1R10	201703_s_at	2.82062281368739e-05	-4.71409868768692	-0.6
ENSG00000204574	ABCF1	200045_at	2.13088023322767e-08	6.49874955009454	0.5
ENSG00000204576	PRR3	204795_at	0.00474296456874001	3.1606850212822	0.3
ENSG00000204577	LILRB3	210784_x_at	1.96049565537069e-07	-5.97195456057149	-0.6
ENSG00000204580	DDR1	1007_s_at	2.24663311160278e-14	9.58810948843714	1.2
ENSG00000204584		239400_at	0.0641044031120012	2.1136812301382	0.2
ENSG00000204590	GNL1	203307_at	0.00478884036552915	3.15722533186367	0.2
ENSG00000204592	HLA-E	200905_x_at	1.52908641303661e-07	-6.03171626996743	-0.7
ENSG00000204599	TRIM39	222732_at	3.11805925011078e-08	-6.40908646772019	-0.6
ENSG00000204603	LINC01257	234493_at	NA	0.696070192613619	0
ENSG00000204604	ZNF468	214751_at	0.149045626888279	1.67561346543263	0.2
ENSG00000204610	TRIM15	210177_at	0.0481387002212326	2.24675752619607	0.1
ENSG00000204611	ZNF616	232137_at	0.646808842276179	0.58515259578055	0
ENSG00000204613	TRIM10	221627_at	0.0914743682579307	-1.93836497207541	-0.1
ENSG00000204614	TRIM40	1553079_at	0.706278957679903	-0.488161818033542	0
ENSG00000204616	TRIM31	215444_s_at	0.0145087473613211	2.7503382115913	0.2
ENSG00000204618	RNF39	219916_s_at	1.67541547107928e-05	4.85443505206473	0.7
ENSG00000204619	PPP1R11	201500_s_at	0.141998663176053	-1.70291563509056	-0.1
ENSG00000204622	HLA-J	217436_x_at	0.0145589016129768	-2.74890570810152	-0.4
ENSG00000204623	ZNRD1ASP	215985_at	0.195956680296658	1.51595007282456	0.1
ENSG00000204624	DISP3	230019_s_at	9.86645204080776e-05	4.36740107382719	0.3
ENSG00000204625	HCG9	208287_at	0.613803913149628	0.640958045921812	0
ENSG00000204628	RACK1	200651_at	0.752642348006745	0.411742258579575	0
ENSG00000204632	HLA-G	211528_x_at	0.0238874893607298	-2.54903292677397	-0.3
ENSG00000204634	TBC1D8	204526_s_at	0.646690047589971	-0.585444862096018	-0.1
ENSG00000204642	HLA-F	221875_x_at	0.00101611611080341	-3.67448869998516	-0.5
ENSG00000204644	ZFP57	231236_at	0.683525473146513	-0.525466455159226	0
ENSG00000204650	LINC02210	1553399_a_at	0.0850361910398325	1.97601211751029	0.1
ENSG00000204653	ASPDH	230912_at	0.00630673364480763	3.0596866197681	0.2
ENSG00000204655	MOG	211836_s_at	0.0011950052353361	3.6229029180653	0.1
ENSG00000204657	OR2H2	217081_at	0.60973824049809	0.647819112731084	0
ENSG00000204663	CST13P	1558493_at	0.624120613632594	0.622988880175453	0
ENSG00000204666		237298_at	0.269098453046145	-1.31307712130791	0
ENSG00000204669	C9orf57	240316_at	0.919226995536465	-0.138098479273307	0
ENSG00000204673	AKT1S1	224982_at	8.06320631948621e-12	8.28206932064811	0.8
ENSG00000204677	FAM153CP	1566040_at	0.0516648664433107	-2.21450244939524	-0.1
ENSG00000204681	GABBR1	203146_s_at	0.00290172012194046	-3.33135226782836	-0.5
ENSG00000204682	MIR1915HG	1555922_at	0.487343650316557	-0.860398143585599	0
ENSG00000204684		1557483_at	0.562086038024635	0.726669593830559	0
ENSG00000204685	STARD7-AS1	235584_at	0.0284444121654332	2.47620008082814	0.1
ENSG00000204687	MAS1L	234820_at	0.0037136033756407	3.24687127446708	0.1
ENSG00000204688	OR2H1	1556987_s_at	0.75252677026723	0.412082714166216	0
ENSG00000204694	OR11A1	221343_at	0.910848664781121	0.152504001015674	0
ENSG00000204695	OR14J1	234545_at	0.150958896505305	1.66852216469651	0.1
ENSG00000204700	OR2J2	208508_s_at	0.385935842146706	-1.052646878422	0
ENSG00000204701	OR2J3	217334_at	0.516392315561186	-0.8065933844746	0
ENSG00000204703	OR2B3	234903_at	0.126666248299441	-1.76754451149632	-0.1
ENSG00000204704	OR2W1	221451_s_at	NA	-0.44740282834784	0
ENSG00000204706	MAMDC2-AS1	1559656_a_at	0.0689534426768413	-2.07830251537816	-0.1
ENSG00000204711	C9orf135	243610_at	0.0329300692950516	-2.41416423005481	-0.8
ENSG00000204713	TRIM27	212116_at	0.00043001952234535	3.93942100599528	0.3
ENSG00000204740	MALRD1	242660_at	2.13849367121209e-05	-4.78935667084833	-0.4
ENSG00000204758		233491_at	0.318950667336425	-1.19371076055091	0
ENSG00000204764	RANBP17	219661_at	3.01066130192074e-08	-6.41751859186403	-0.4
ENSG00000204767	INSYN2B	235236_at	0.0136599508981227	2.77365501805088	0.3
ENSG00000204787	REG1CP	207778_at	0.24773621496921	-1.36743073637884	-0.1
ENSG00000204789	ZNF204P	214823_at	1.88684841346177e-14	-9.62700226025765	-1.4
ENSG00000204815	ODAD4	223924_at	0.00204833614819446	-3.44821946049895	-0.4
ENSG00000204832	ST8SIA6-AS1	242350_s_at	0.192923334252844	1.52574076488826	0.1
ENSG00000204839	MROH6	227672_at	0.0121227942525492	2.81937536434644	0.3
ENSG00000204842	ATXN2	202622_s_at	6.97643761562902e-08	-6.21910911163251	-0.4
ENSG00000204843	DCTN1	211780_x_at	0.98659216321774	0.0241486719932782	0
ENSG00000204851	PNMA8B	232003_at	0.840074101551288	0.269171171125993	0
ENSG00000204852	TCTN1	218584_at	0.00724063588271107	-3.01017243694249	-0.3
ENSG00000204856	FAM216A	204521_at	0.190858022038111	1.53219182316018	0.2
ENSG00000204859	ZBTB48	205025_at	3.12421802689678e-05	-4.68622495891988	-0.4
ENSG00000204860	FAM201A	1557014_a_at	0.194909303261943	1.51936283052258	0.1
ENSG00000204866	IGFL2	231148_at	9.81698111908924e-10	7.20686315770325	1.2
ENSG00000204872	NAT8B	206964_at	0.27923671735496	-1.28686451046538	-0.1
ENSG00000204873	KRTAP9-3	234679_at	0.734952715250009	0.440830571540334	0
ENSG00000204880	KRTAP4-8	234631_at	0.157566629204526	1.64421478232149	0.1
ENSG00000204882	GPR20	214510_at	5.41786629958191e-08	-6.27851121564641	-0.5
ENSG00000204889	KRT40	1562629_a_at	0.863281911820521	-0.23166647837452	0
ENSG00000204897	KRT25	237905_at	0.335571181328166	1.15624406069029	0
ENSG00000204899	MZT1	225578_at	1.21393058562794e-08	6.62938522647321	0.5
ENSG00000204904	LINC01545	1563327_a_at	0.676137381912118	-0.537405339743164	0
ENSG00000204920	ZNF155	221201_s_at	0.409834225451881	-1.00575230788566	-0.1
ENSG00000204922	UQCC3	229099_at	2.46874385814878e-16	10.5927094506849	1.1
ENSG00000204929		1569900_at	0.755542371182384	-0.406673368864553	0
ENSG00000204934	ATP6V0E2-AS1	229094_at	0.101087137920518	1.88698230464542	0.1
ENSG00000204936	CD177	219669_at	0.00551503506888744	3.10789711486808	0.7
ENSG00000204941	PSG5	239583_x_at	0.0566828745020127	2.17181644426133	0.1
ENSG00000204946	ZNF783	221876_at	0.216468566046213	1.45378763611178	0.1
ENSG00000204947	ZNF425	242684_at	0.610451734761815	0.646604816004016	0
ENSG00000204950	LRRC10B	236666_s_at	0.00244409987847718	-3.3897396999357	-0.7
ENSG00000204954	C12orf73	226943_at	1.90886204201919e-15	10.1338244083618	1.1
ENSG00000204956	PCDHGA1	211880_x_at	0.853232600659164	-0.248254591873591	0
ENSG00000204961	PCDHA9	208205_at	0.20050135673694	1.50187823090108	0.1
ENSG00000204969	PCDHA2	211365_s_at	0.54560176058693	-0.756239115807541	0
ENSG00000204977	TRIM13	203659_s_at	7.12708005092574e-05	-4.45931139294993	-0.4
ENSG00000204978	ERICH4	231632_at	0.499343352337024	-0.838215278636711	0
ENSG00000204983	PRSS1	205869_at	0.00427492910930074	3.19706619993305	0.3
ENSG00000204991	SPIRE2	243594_x_at	0.0052189101715957	-3.12708846773379	-0.3
ENSG00000205030	OR5L2	1567286_at	0.681904195131851	-0.527997285176307	0
ENSG00000205038	PKHD1L1	230673_at	6.03085468635269e-09	-6.79211237171084	-0.4
ENSG00000205054	LINC01121	1562601_at	0.0150379666534933	2.73590308692769	0.1
ENSG00000205056	LINC02397	239244_at	0.134706262191787	-1.73301465641042	-0.1
ENSG00000205060	SLC35B4	225881_at	0.00141978380158574	3.5676722521224	0.3
ENSG00000205084	TMEM231	219182_at	0.336406482318465	-1.15431723931321	-0.2
ENSG00000205085	FAM71F2	237320_at	0.942170399087184	-0.100377606598559	0
ENSG00000205106	LINC02716	230115_at	0.139375014567093	-1.71361447337864	-0.1
ENSG00000205108	FAM205A	243270_at	0.0585626014508728	2.15667872450556	0.1
ENSG00000205129	C4orf47	237585_at	0.0432560767971494	-2.29452956136513	-0.1
ENSG00000205133	TRIQK	225603_s_at	7.09568993926029e-05	-4.46054077560204	-0.7
ENSG00000205138	SDHAF1	221855_at	0.00010642276860859	4.34563367582891	0.3
ENSG00000205176	REXO1L1P	1553009_s_at	0.408734024959008	1.0079017951289	0
ENSG00000205181	LINC00654	229992_at	0.00377464159538262	3.24092531384358	0.1
ENSG00000205189	ZBTB10	228562_at	0.496480115957401	-0.843387479722004	-0.1
ENSG00000205208	C4orf46	235088_at	7.99820248037567e-13	8.79557785501294	1.1
ENSG00000205209	SCGB2B2	237748_at	0.80621268947421	-0.324381018718432	0
ENSG00000205213	LGR4	218326_s_at	4.36944164301251e-30	18.3643200137213	2.4
ENSG00000205221	VIT	227899_at	0.035185585457293	-2.38510054252574	-0.2
ENSG00000205250	E2F4	38707_r_at	0.272522256870596	1.30389276920825	0.1
ENSG00000205268	PDE7A	223358_s_at	0.912374751008182	0.15013189974403	0
ENSG00000205269	TMEM170B	235798_at	3.18916928087931e-21	-13.1696117838367	-1.3
ENSG00000205277	MUC12	226654_at	0.527604069772604	0.78745987292235	0
ENSG00000205279	CTXN3	236374_at	0.506893714397302	0.824061626098391	0
ENSG00000205301	MGAT4D	1569995_at	NA	-1.59476561706536	0
ENSG00000205302	SNX2	202113_s_at	2.22360388495436e-11	-8.05615899108167	-0.7
ENSG00000205309	NT5M	219708_at	0.142101897530001	1.7024514930506	0.1
ENSG00000205323	SARNP	229069_at	0.441239700820391	-0.946101398827617	-0.1
ENSG00000205336	ADGRG1	212070_at	1.9436769358198e-05	4.81476627258436	0.9
ENSG00000205339	IPO7	200992_at	5.96696363840865e-07	5.7017404162483	0.4
ENSG00000205356	TECPR1	227580_s_at	4.19723495729854e-10	-7.39835817611892	-0.8
ENSG00000205358	MT1H	206461_x_at	2.12144450459278e-11	-8.06654485258846	-1.5
ENSG00000205359	SLCO6A1	1552745_at	0.898912678874899	0.172502452543403	0
ENSG00000205363	INSYN1	230475_at	0.216468355733892	-1.45382558261457	-0.2
ENSG00000205364	MT1M	217546_at	6.35476426241754e-26	-15.8039197844722	-4.9
ENSG00000205396	LINC00661	237242_at	0.98266187600658	-0.0306566593206605	0
ENSG00000205403	CFI	203854_at	1.06487895490866e-05	-4.97436577090934	-1
ENSG00000205413	SAMD9	228531_at	0.539299004397605	0.767059845161789	0.1
ENSG00000205420	KRT6A	209125_at	1.60805219234445e-15	10.1725465713279	5.8
ENSG00000205423	CNEP1R1	235812_at	2.48763311376702e-06	-5.34792215292221	-0.4
ENSG00000205426	KRT81	213711_at	0.0953949788185205	1.91700587925527	0.3
ENSG00000205436	EXOC3L4	230677_at	0.00019884423427987	-4.16637800543574	-0.2
ENSG00000205464	ATP6AP1L	228816_at	0.254903727717098	-1.34869819175005	-0.1
ENSG00000205476	CCDC85C	222809_x_at	0.0294234552192251	2.46202422078864	0.3
ENSG00000205488	CALML3-AS1	241507_x_at	0.000468052995008747	3.91404003456052	0.2
ENSG00000205502	C2CD4B	229727_x_at	0.00401205884472124	-3.21943252016965	-0.3
ENSG00000205517	RGL3	228877_at	1.1051726810547e-08	-6.65123022547089	-0.8
ENSG00000205531	NAP1L4	201414_s_at	3.634876866285e-10	7.43095419914824	0.4
ENSG00000205544	TMEM256	227063_at	0.584176903777108	0.690435721779247	0.1
ENSG00000205559	CHKB-DT	238557_at	4.12417441327175e-09	6.87986541085254	0.5
ENSG00000205562		1559970_at	0.059992923043972	2.14518840346387	0.1
ENSG00000205583	STAG3L1	221191_at	0.513545236151982	-0.811604059973223	-0.1
ENSG00000205592	MUC19	1553436_at	0.187594040432102	-1.54252597992248	0
ENSG00000205593	DENND6B	228678_at	0.028204459604975	-2.4798777994973	-0.1
ENSG00000205629	LCMT1	221515_s_at	0.00459164645838502	3.17205847147648	0.3
ENSG00000205632	LINC01310	1557588_at	0.358805296636117	-1.10670166812867	0
ENSG00000205643	CDPF1	227590_at	0.061529589840793	2.13320572472481	0.1
ENSG00000205649	HTN3	206786_at	0.330325142703758	1.1681701824323	0
ENSG00000205659	LIN52	228583_at	0.1038742198518	1.87282520861793	0.1
ENSG00000205669	ACOT6	241949_at	0.397397677014088	-1.03017902158022	0
ENSG00000205678	TECRL	241961_at	0.182576738264609	-1.55851947924319	0
ENSG00000205683	DPF3	236442_at	0.626590617571758	-0.618705391452227	0
ENSG00000205696	ADARB2-AS1	1561127_at	0.0184544216841724	-2.65409119108434	-0.1
ENSG00000205707	ETFRF1	225469_at	3.21954907986051e-15	-10.0175320361723	-1
ENSG00000205726	ITSN1	209297_at	0.000957917626594867	-3.69315280568251	-0.3
ENSG00000205730	ITPRIPL2	227792_at	0.0583203542826978	-2.15862445027477	-0.2
ENSG00000205744	DENND1C	221080_s_at	8.45032360670636e-09	-6.71408501073472	-0.6
ENSG00000205755	CRLF2	208303_s_at	0.00286081994200227	-3.33630827590892	-0.2
ENSG00000205758	CRYZL1	226151_x_at	2.54601887022833e-13	-9.04908182828277	-0.9
ENSG00000205765	C5orf51	226159_at	4.21596088939832e-09	6.87500963175002	0.6
ENSG00000205777	GAGE1	208283_at	0.0680747615250101	2.08464614441402	0.1
ENSG00000205791	LOH12CR2	236311_at	0.00289902223922831	-3.33174723360025	-0.2
ENSG00000205795	CYS1	228739_at	2.38598764435146e-09	-7.00527446159812	-1.2
ENSG00000205808	PLPP6	227385_at	0.000661676980000228	3.80860555474993	0.5
ENSG00000205835	GMNC	1569616_at	0.361731329707448	1.10065320871909	0.1
ENSG00000205837	LINC00487	231455_at	1.11530302730469e-05	-4.961566468265	-0.2
ENSG00000205838	TTC23L	1557003_at	0.0403040729704282	2.32613788539163	0.1
ENSG00000205853	RFPL3S	214409_at	0.688572005652708	0.517128194611574	0
ENSG00000205856	C22orf42	1555990_at	0.10341104805795	1.87516564229451	0.1
ENSG00000205858	LRRC72	244079_at	0.984057656008196	0.0282685262956883	0
ENSG00000205861	PCOTH	222277_at	0.829052354589094	-0.28721782072283	0
ENSG00000205885	C1RL-AS1	1564224_x_at	0.946697055838176	0.0927472042845253	0
ENSG00000205903	ZNF316	227170_at	0.972228409723332	-0.0496784709275075	0
ENSG00000205913	SRRM2-AS1	1562930_at	0.362123577682682	1.09976770206704	0
ENSG00000205922	ONECUT3	234109_x_at	0.515935531552172	0.807373812351085	0
ENSG00000205927	OLIG2	213824_at	0.932809381128853	-0.115739978122565	0
ENSG00000205929	C21orf62	220543_at	0.702189550636669	-0.494181583338861	0
ENSG00000205930	C21orf62-AS1	1559755_at	0.972295008153106	-0.0492188745613634	0
ENSG00000205937	RNPS1	207939_x_at	6.72232831293905e-05	4.47575462714317	0.2
ENSG00000205978	NYNRIN	220911_s_at	0.320528406621478	1.19048639205796	0.2
ENSG00000205981	DNAJC19	225359_at	1.04422312824558e-10	7.71098988738214	0.9
ENSG00000206026	SMIM21	1564400_at	0.525510948168648	0.790976936455398	0
ENSG00000206052	DOK6	236290_at	7.64909811150984e-05	-4.43922213485818	-0.6
ENSG00000206053	JPT2	212115_at	2.50162797397038e-26	16.0427673563217	1.3
ENSG00000206072	SERPINB11	1552463_at	0.0308274617381301	2.44226101806191	0.5
ENSG00000206073	SERPINB4	210413_x_at	1.94229568116433e-09	7.05243812114689	2.6
ENSG00000206075	SERPINB5	1555551_at	0.00872057944674746	2.94230951072145	0.2
ENSG00000206113	CFAP99	1569172_a_at	0.56783476335464	0.717359771323542	0
ENSG00000206120	EGFEM1P	1558411_at	NA	-2.61181443428968	-0.1
ENSG00000206177	HBM	240336_at	7.32073343440491e-07	-5.65150256191393	-0.5
ENSG00000206181	ELOA2	220844_at	NA	0.213141416896261	0
ENSG00000206190	ATP10A	214255_at	4.41692670950259e-18	-11.49602690789	-1.5
ENSG00000206199	ANKUB1	1561928_s_at	0.556641457515321	0.735858513596785	0
ENSG00000206203	TSSK2	214371_at	0.138574149071301	1.71708882466869	0.1
ENSG00000206337	HCP5	206082_at	0.318347698149499	-1.19520844649276	-0.2
ENSG00000206344	HCG27	1559050_at	5.38681673498976e-05	-4.53691476768549	-0.2
ENSG00000206384	COL6A6	230867_at	9.88487659278136e-29	-17.50819324866	-3
ENSG00000206417	H1-10-AS1	1558168_at	0.0280306913565155	-2.482473398863	-0.1
ENSG00000206418	RAB12	239891_x_at	0.00254391092329081	-3.37627286840693	-0.3
ENSG00000206432	TMEM200C	229523_at	2.0937867228773e-06	5.39117551186018	0.8
ENSG00000206474	OR10C1	221339_at	0.556945340150482	0.735308684613572	0
ENSG00000206503	HLA-A	215313_x_at	0.0102421236395067	-2.88249133931295	-0.3
ENSG00000206527	HACD2	212640_at	0.00442330087636233	3.18505468402283	0.4
ENSG00000206530	CFAP44	230152_at	0.0117400298943004	-2.83153034768837	-0.2
ENSG00000206535	LNP1	227181_at	6.82176579040322e-08	-6.2245225311684	-0.7
ENSG00000206538	VGLL3	227399_at	7.2708585202588e-15	-9.83624377949731	-1.7
ENSG00000206552	KRBOX1-AS1	1556796_at	0.792436822893997	-0.346035401151003	0
ENSG00000206557	TRIM71	231310_at	4.45301976215308e-13	-8.92318236950683	-0.5
ENSG00000206559	ZCWPW2	243863_at	0.000191092060072046	-4.17794713499196	-0.1
ENSG00000206560	ANKRD28	226025_at	1.10897861608262e-08	-6.6503135622613	-0.6
ENSG00000206561	COLQ	206073_at	0.000185048089924015	-4.18706489912434	-0.2
ENSG00000206562	METTL6	1553689_s_at	2.69672259237153e-05	4.72668882652586	0.3
ENSG00000206567		232812_at	0.759318300829878	-0.400508330420601	0
ENSG00000206573	THUMPD3-AS1	232052_at	1.81163887638855e-05	-4.8334199759153	-0.4
ENSG00000206579	XKR4	237802_at	0.496041815873165	0.844117519428696	0
ENSG00000206791	RNU1-129P	1560901_at	0.583992983582167	0.690727794108291	0
ENSG00000207034	Y_RNA	1560443_at	0.0045581446961332	-3.17469697583413	-0.2
ENSG00000207233	SNORA37	236130_at	0.185466415754871	-1.54930824881749	-0.1
ENSG00000207326	Y_RNA	243262_at	0.0630009837768175	-2.12202469453678	-0.1
ENSG00000207330	RNU6-73P	216497_at	0.475357994715785	0.882165957115199	0
ENSG00000207342	Y_RNA	237474_at	NA	0.552389217352916	0
ENSG00000211445	GPX3	201348_at	6.2738607203536e-27	-16.4000435420011	-3
ENSG00000211448	DIO2	203700_s_at	1.5247151259443e-08	6.57699463437377	1.3
ENSG00000211452	DIO1	206457_s_at	0.995466132897829	0.00839131378154047	0
ENSG00000211455	STK38L	212572_at	0.000736765557080795	3.77545986315047	0.4
ENSG00000211456	SACM1L	202797_at	8.93028659732283e-16	-10.3034767388837	-0.9
ENSG00000211460	TSN	201515_s_at	5.21917958292889e-12	8.378159049611	0.4
ENSG00000211584	SLC48A1	48106_at	0.0262205166920965	-2.51028028439296	-0.3
ENSG00000211592	IGKC	224795_x_at	0.763175090628072	0.394614622245418	0.1
ENSG00000211598	IGKV4-1	214777_at	0.000636860590600534	3.8204239506258	1.3
ENSG00000211639	IGLV4-60	215777_at	0.0124234832770213	2.80998091865054	0.6
ENSG00000211648	IGLV1-47	234764_x_at	0.00529565521018331	3.12191280573193	1.1
ENSG00000211652	IGLV7-43	1558176_at	0.00611558258424629	3.07074375520134	0.4
ENSG00000211659	IGLV3-25	215214_at	0.00500851691954011	3.1416235008135	1
ENSG00000211662	IGLV3-21	231082_at	0.0221540879090798	2.58025737557832	0.1
ENSG00000211663	IGLV3-19	216853_x_at	0.000645216737452485	3.81647453149344	1
ENSG00000211669	IGLV3-10	216560_x_at	0.00897537311172852	2.93136141968373	1
ENSG00000211672	IGLV4-3	234381_at	0.346157414601529	1.13356638186827	0.1
ENSG00000211714	TRBV7-3	234883_x_at	0.696657501384191	0.503538279264371	0
ENSG00000211750	TRBV24-1	234886_at	0.254949294065515	1.34840062282302	0.1
ENSG00000211751	TRBC1	210915_x_at	0.0289728618196572	-2.46851551214147	-0.5
ENSG00000211779	TRAV5	234402_at	0.615570583942023	0.637722759388872	0
ENSG00000211780	TRAV6	234848_at	0.855582460276155	-0.244163549521672	0
ENSG00000211782	TRAV8-1	234842_at	0.880062935995588	0.203736126035177	0
ENSG00000211784	TRAV10	217397_at	0.804532271188492	0.327260479590644	0
ENSG00000211785	TRAV12-1	234013_at	0.307986003870509	-1.21886777284403	-0.1
ENSG00000211787	TRAV8-3	215797_at	0.29262221989206	-1.25502476769006	0
ENSG00000211788	TRAV13-1	217394_at	0.849965166400938	-0.252884190678883	0
ENSG00000211789	TRAV12-2	234427_at	0.488903728456679	0.857172640290397	0
ENSG00000211791	TRAV13-2	215796_at	0.822777931759192	-0.297544706195495	0
ENSG00000211793	TRAV9-2	217412_at	0.989399268889821	0.0194383441230098	0
ENSG00000211794	TRAV12-3	234849_at	0.778777718852077	0.368297915001415	0
ENSG00000211795	TRAV8-6	217170_at	0.340420355463034	1.14550544013478	0
ENSG00000211796	TRAV16	215769_at	0.692214916242785	0.510904851044488	0
ENSG00000211797	TRAV17	234964_at	0.179202877928769	-1.56966089315056	-0.1
ENSG00000211800	TRAV20	234860_at	0.716052303563679	0.47176162448675	0
ENSG00000211801	TRAV21	216133_at	0.519701034897529	-0.801086859841096	0
ENSG00000211802	TRAV22	234852_at	0.743685282923109	0.426202116836898	0
ENSG00000211803	TRAV23DV6	224533_s_at	0.651921403738043	0.576375064968464	0
ENSG00000211805	TRAV24	234398_at	0.931254044268196	-0.118862070757656	0
ENSG00000211806	TRAV25	234396_at	0.0992117458613767	-1.89692874032308	-0.1
ENSG00000211809	TRAV27	215540_at	0.0148900560772463	2.73987227871407	0.1
ENSG00000211812	TRAV26-2	234819_at	0.866590856729711	0.226386665355043	0
ENSG00000211813	TRAV34	234399_at	0.00691118380798757	-3.02698080251341	-0.1
ENSG00000211815	TRAV36DV7	217056_at	0.765041039221548	-0.391545021158701	0
ENSG00000211818	TRAV39	234867_at	0.284325913602779	-1.27473836741823	0
ENSG00000211819	TRAV40	234401_at	0.374073084710248	-1.07597632517686	0
ENSG00000211829	TRDC	217143_s_at	3.89565137408184e-09	-6.8931912372015	-1.1
ENSG00000211891	IGHE	217469_at	0.0694029513027615	2.07529980054741	0.1
ENSG00000211898	IGHD	213674_x_at	0.568449903218393	-0.716211988984499	-0.4
ENSG00000211899	IGHM	209374_s_at	0.234509742245762	1.40270279596336	0.5
ENSG00000211938	IGHV3-7	217281_x_at	8.50998658796658e-05	4.4092999652678	1.4
ENSG00000211946	IGHV3-20	216542_x_at	2.32369773177449e-06	5.36527896049833	1.4
ENSG00000211947	IGHV3-21	216557_x_at	8.19435725293373e-06	5.0429505727709	1.4
ENSG00000211949	IGHV3-23	211650_x_at	1.01698778901834e-05	4.98660124376931	1.4
